text,label
Phase 3 means that if Mexico reaches phase 4 all the hospitals that are helping older people are going to let them die to give care to the young.,FAKE
"The newspaper Southern Times is warning its readers to avoid Kenyans at all costs, because of the COVID-19 outbreak.",FAKE
Holding your breath for 10 seconds is a way to test for the coronavirus.,FAKE
Japan has created effective medicine against COVID-19.,FAKE
The video in which doctor and Brazilian TV personality Drauzio Varella says he will continue walking on the streets.,FAKE
Poland did not let the Russian planes with humanitarian aid to Italy to pass above its airspace.,FAKE
This wagon bears the inscription COVID-19.,FAKE
Consuming colloidal silver prevents or serve as a treatment for the new coronavirus.,FAKE
The new coronavirus is not dangerous – the illustrative example is the Diamond Princess statistics.,FAKE
The Brazilian Navy established a treatment protocol for COVID-19 patients with mild symptoms using Invermectin.,FAKE
Screenshots showing chyrons of two TV channels say that people belonging to the Brahmin and Rajput castes cannot get infected by COVID-19 because their blood is warm.,FAKE
Vladimir Putin released 500+ lions on the streets of Russia to ensure that people stay indoors during the coronavirus pandemic.,FAKE
Video shows Canadian PM Trudeau’s wife in quarantine.,FAKE
"Russia released 500 lions, forcing people to stay indoors given the COVID-19 pandemic.",FAKE
"A WhatsApp forward claimed that a vaccine for coronavirus has been discovered. It also claims that the treatment for coronavirus is mentioned in India’s Intermediate Zoology book. The viral forward reads, “It is not a new disease as it is already mentioned in the Intermediate Zoology book along with its treatment. It happens sometimes that many great scientists and doctors do not focus on lesser-known books as they are mostly busy with famous books. (Book name: Zoology, Writer: Dr. Ramesh Gupta, Page No. 1072.) Friends, this is not fake news so I request you to kindly share it maximum so all coronavirus patients are treated in time.”",FAKE
Coronavirus will be cured within 2 hours by drinking bitter gourd juice.,FAKE
Russia has unleashed over 500 lions to ensure that people stay inside their homes amid the coronavirus outbreak.,FAKE
"A WhatsApp forward claims that the COVID-19 vaccine is ready, was announced by U.S. President Donald Trump, and will be launched next Sunday. It also claims that the vaccine discovered by the U.S. scientists can cure a COVID-19 infected patient within 3 hours. With the WhatsApp forward, the alleged image of the vaccine is also being shared.",FAKE
Italy’s Prime Minister Giuseppe Conte broke down publicly due to the ongoing coronavirus pandemic.,FAKE
Aspirating boiling water vapor for five minutes deactivates the coronavirus.,FAKE
Lemon and bicarbonate kill the virus.,FAKE
Photographs of the Army in Dublin city centre show that the country is about to go into lockdown.,FAKE
US military brought the virus to Wuhan on October 2019.,FAKE
Polish telecommunications provider PLAY has installed 5G antennas during quarantine.,FAKE
Russian president using lions to ensure people stayed indoors in Russia.,FAKE
Channel 4’s Jon Snow is infected with coronavirus.,FAKE
Initial lack of evidence for human-to-human COVID-19 transmission unusual.,FAKE
"Tom Hanks died, confessed admiration for Trump.",FAKE
Helicopters Are Spraying Disinfectants To Try To Eradicate coronavirus.,FAKE
A tent will be set up next to the Viamed de Calahorra hospital (La Rioja) to carry out rapid tests for coronavirus.,FAKE
The government of Spain is going to declare a state of emergency.,FAKE
Riots in London due to the unavailability of food items. The United Kingdom will be locked down by tonight. Army soldiers take to the UK streets.,FAKE
Aspirating boiling water vapor for five minutes deactivates the coronavirus.,FAKE
Lemon and bicarbonate kill the virus.,FAKE
Photographs of the Army in Dublin city centre show that the country is about to go into lockdown.,FAKE
Poison spray for coronavirus from Malaysia and Singapore by air.,FAKE
The Peruvian Social Security is offering monetary help to some people included in a list to endure the quarantine.,FAKE
Social media posts suggest Zimbabwean police flogged churches who gathered in defiance to warnings encouraging social distancing.,FAKE
"“Boil some orange peels with cayenne pepper, stand over the pot, breathe in the steam so all mucus can be released from your nasal passages … Mucus is the problem, it’s where the virus lives!”",FAKE
The photo shows the funeral of Turkish deceased general Aytac Yalman due to COVID-19.,FAKE
A video shows coronavirus patients at an airport in China and gauges how serious the situation is.,FAKE
A drug made from cow urine or pigeon membrane can cure coronavirus.,FAKE
Five helicopters will disinfect the Netherlands to extinguish the coronavirus. Citizens have to stay inside.,FAKE
Coronavirus is infectious in the air for 8 hours and everyone must wear a face mask.,FAKE
An image has been shared thousands of times in multiple posts on Facebook alongside a claim that it shows a medicine created by U.S. scientists that can cure the novel coronavirus.,FAKE
"A photo has been shared hundreds of times in multiple Facebook, Twitter and Instagram posts alongside a claim that it shows Italy’s president crying over the novel coronavirus epidemic that has claimed thousands of lives in his country.",FAKE
A video shared thousands of times on Facebook claims to show police in Zimbabwe beating churchgoers because their place of worship refused to close to prevent the spread of COVID-19.,FAKE
A purported emergency notice from Australian authorities has been shared hundreds of times in multiple posts on Facebook and Twitter. It states people can receive free home visits from doctors during the novel coronavirus pandemic.,FAKE
A viral WhatsApp voice note in Nigeria claims that the coronavirus could kill up to 45 million Nigerians.,FAKE
Russian President Vladimir Putin released 800 lions and tigers across Russia to stop people from leaving home.,FAKE
Science Minister Pedro Duque was hospitalized due to coronavirus in Denia.,FAKE
"DRC president, Felix Tshisekedi, has suspended the payment of rents and water and electricity bills because of coronavirus.",FAKE
"A photo showing nurses raising their middle fingers against the French government, with a caption against the French President.",FAKE
Vladimir Putin “released 500 lions to monitor the quarantine.”,FAKE
"One photograph of the meeting of the Bolivian health minister, Anibal Cruz with delegates, hints that they are hiding current figures of the infections with COVID-19 to the population",FAKE
"President Giammattei said that the country has 10,000 COVID-19 tests.",FAKE
Photo of the “crying president of Italy” with a caption stating Italy was not prepared to deal with the coronavirus outbreak despite having adequate health facilities.,FAKE
Prime Minister Narendra Modi announced a 14-hour curfew as the virus lives for 12 hours on surfaces.,FAKE
Celebrities spreading misinformation about coronavirus and the Janata curfew in India.,FAKE
“Go to 2020census.gov and fill out this census form so you can get your stimulus check.”,FAKE
"A screenshot of a Nigerian television station showing a breakdown of “472 confirmed cases” has been shared on Facebook, Twitter, and WhatsApp alongside claims it shows novel coronavirus cases across the country.",FAKE
"A video has been viewed hundreds of thousands of times on Facebook, Twitter and YouTube alongside a claim that it shows a drone launching fireworks at people who breached a curfew in Malaysia during a nationwide coronavirus lockdown.",FAKE
Polish telecommunications provider PLAY has installed 5G antennas during quarantine.,FAKE
Belgium Health Minister has banned group sex due to coronavirus outbreak associated with orgy.,FAKE
